query_original,query_type,matched_term,match_basis,match_confidence,review_status,source_system,study_id,study_title,accession_or_contrast,study_link,sample_matrix,intervention_timing,platform,sex_or_subgroup,metabolite,refmet_name,source_metabolite_raw,class,superclass,subclass,log2fc,p_value,fdr,direction,significance_call,effect_interpretation,provenance_file,missing_evidence
acylcarnitine,class,car(6:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(6:0),car(6:0),,,,,-0.11073662,0.5028231,1.0,down_in_numerator,not_significant,"0.11 log2-units lower in HIGHER at 8w training vs sedentary (p=5.03e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(20:2)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:2)_feature1,car(20:2)_lp_a,car(20:2)_feature1,,,,-0.16699773,0.5272007,1.0,down_in_numerator,not_significant,"0.17 log2-units lower in HIGHER at 8w training vs sedentary (p=5.27e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(24:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(24:0)_feature1,car(24:0),car(24:0)_feature1,,,,-0.09931347,0.553717,1.0,down_in_numerator,not_significant,"0.10 log2-units lower in HIGHER at 8w training vs sedentary (p=5.54e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(2:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(2:0),car(2:0),,,,,-0.09753379,0.5664791,1.0,down_in_numerator,not_significant,"0.10 log2-units lower in HIGHER at 8w training vs sedentary (p=5.66e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(16:1)_feature1,car(16:1)_lp_a,car(16:1)_feature1,,,,-0.11307219,0.61997205,1.0,down_in_numerator,not_significant,"0.11 log2-units lower in HIGHER at 8w training vs sedentary (p=6.20e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(24:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(24:1)_feature1,car(24:1),car(24:1)_feature1,,,,-0.08211022,0.63681024,1.0,down_in_numerator,not_significant,"0.08 log2-units lower in HIGHER at 8w training vs sedentary (p=6.37e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:1-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:1-oh)_feature1,car(20:1(oh)),car(20:1-oh)_feature1,,,,-0.11277689,0.6586416,1.0,down_in_numerator,not_significant,"0.11 log2-units lower in HIGHER at 8w training vs sedentary (p=6.59e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,butyrobetaine,refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,butyrobetaine,3-dehydroxycarnitine,butyrobetaine,Fatty esters,Fatty Acyls,Acyl carnitines,-0.0449681,0.6671141,1.0,down_in_numerator,not_significant,"0.04 log2-units lower in HIGHER at 8w training vs sedentary (p=6.67e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,
acylcarnitine,class,car(10:0-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(10:0-oh)_feature1,car(10:0(oh)),car(10:0-oh)_feature1,,,,0.09165557,0.68436766,1.0,up_in_numerator,not_significant,"0.09 log2-units higher in HIGHER at 8w training vs sedentary (p=6.84e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(15:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(15:0)_feature1,car(15:0)_lp_a,car(15:0)_feature1,,,,-0.26156756,0.69384927,1.0,down_in_numerator,not_significant,"0.26 log2-units lower in HIGHER at 8w training vs sedentary (p=6.94e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(16:2)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(16:2)_feature1,car(16:2)_lp_a,car(16:2)_feature1,,,,-0.09992174,0.69725746,1.0,down_in_numerator,not_significant,"0.10 log2-units lower in HIGHER at 8w training vs sedentary (p=6.97e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,c26 carnitine,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,c26 carnitine,car(26:0),c26 carnitine,,,,-0.06387399,0.70263445,1.0,down_in_numerator,not_significant,"0.06 log2-units lower in HIGHER at 8w training vs sedentary (p=7.03e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(8:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(8:1),car(8:1),car(8:1),,,,-0.10677358,0.7156266,1.0,down_in_numerator,not_significant,"0.11 log2-units lower in HIGHER at 8w training vs sedentary (p=7.16e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(5:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(5:0),car(5:0),,,,,-0.051484223,0.71674675,1.0,down_in_numerator,not_significant,"0.05 log2-units lower in HIGHER at 8w training vs sedentary (p=7.17e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(12:0)_feature2,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(12:0)_feature2,car(12:0)_lp_b,car(12:0)_feature2,,,,-0.07117903,0.7425028,1.0,down_in_numerator,not_significant,"0.07 log2-units lower in HIGHER at 8w training vs sedentary (p=7.43e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(24:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(24:0)_feature1,car(24:0),car(24:0)_feature1,,,,0.04910675,0.76912653,1.0,up_in_numerator,not_significant,"0.05 log2-units higher in HIGHER at 8w training vs sedentary (p=7.69e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:2-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(20:2-oh)_feature1,car(20:2(oh)),car(20:2-oh)_feature1,,,,-0.118744545,0.7849549,1.0,down_in_numerator,not_significant,"0.12 log2-units lower in HIGHER at 8w training vs sedentary (p=7.85e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(20:1)_feature1,car(20:1),car(20:1)_feature1,,,,-0.06332421,0.79286987,1.0,down_in_numerator,not_significant,"0.06 log2-units lower in HIGHER at 8w training vs sedentary (p=7.93e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(10:0-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(10:0-oh)_feature1,car(10:0(oh)),car(10:0-oh)_feature1,,,,0.053056728,0.80591905,1.0,up_in_numerator,not_significant,"0.05 log2-units higher in HIGHER at 8w training vs sedentary (p=8.06e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,carnitine,refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,carnitine,carnitine,,Carnitines,Organic nitrogen compounds,Carnitines,-0.038569275,0.8079629,1.0,down_in_numerator,not_significant,"0.04 log2-units lower in HIGHER at 8w training vs sedentary (p=8.08e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,source_metabolite_name
acylcarnitine,class,car(17:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(17:0)_feature1,car(17:0)_lp_a,car(17:0)_feature1,,,,-0.05640745,0.8289959,1.0,down_in_numerator,not_significant,"0.06 log2-units lower in HIGHER at 8w training vs sedentary (p=8.29e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(22:4)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(22:4)_feature1,car(22:4),car(22:4)_feature1,,,,-0.079580516,0.8294636,1.0,down_in_numerator,not_significant,"0.08 log2-units lower in HIGHER at 8w training vs sedentary (p=8.29e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(14:1-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(14:1-oh)_feature1,car(14:1(oh)),car(14:1-oh)_feature1,,,,0.045511693,0.8373447,1.0,up_in_numerator,not_significant,"0.05 log2-units higher in HIGHER at 8w training vs sedentary (p=8.37e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,c7 carnitine,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,c7 carnitine,car(7:0),c7 carnitine,,,,-0.08034896,0.84358144,1.0,down_in_numerator,not_significant,"0.08 log2-units lower in HIGHER at 8w training vs sedentary (p=8.44e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(13:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(13:0)_feature1,car(13:0),car(13:0)_feature1,,,,0.029468006,0.8574966,1.0,up_in_numerator,not_significant,"0.03 log2-units higher in HIGHER at 8w training vs sedentary (p=8.57e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:1)_feature1,car(20:1),car(20:1)_feature1,,,,0.04292493,0.86279,1.0,up_in_numerator,not_significant,"0.04 log2-units higher in HIGHER at 8w training vs sedentary (p=8.63e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(26:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(26:1)_feature1,car(26:1),car(26:1)_feature1,,,,0.031440634,0.8723265,1.0,up_in_numerator,not_significant,"0.03 log2-units higher in HIGHER at 8w training vs sedentary (p=8.72e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(17:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(17:0)_feature1,car(17:0)_lp_a,car(17:0)_feature1,,,,-0.032679282,0.91259855,1.0,down_in_numerator,not_significant,"0.03 log2-units lower in HIGHER at 8w training vs sedentary (p=9.13e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,c7 carnitine,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,c7 carnitine,car(7:0),c7 carnitine,,,,0.027814714,0.91583276,1.0,up_in_numerator,not_significant,"0.03 log2-units higher in HIGHER at 8w training vs sedentary (p=9.16e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:2-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:2-oh)_feature1,car(20:2(oh)),car(20:2-oh)_feature1,,,,0.040929973,0.9168764,1.0,up_in_numerator,not_significant,"0.04 log2-units higher in HIGHER at 8w training vs sedentary (p=9.17e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(22:4)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(22:4)_feature1,car(22:4),car(22:4)_feature1,,,,0.026884217,0.9338212,1.0,up_in_numerator,not_significant,"0.03 log2-units higher in HIGHER at 8w training vs sedentary (p=9.34e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(10:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(10:1),car(10:1),,,,,-0.0024526902,0.9876346,1.0,down_in_numerator,not_significant,"0.00 log2-units lower in HIGHER at 8w training vs sedentary (p=9.88e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
