feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
13-oxo-ode,13-oxo-ode,unclassified_no_refmet_match,1.4383851,log2fc,0.1418873,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oleamide_feature2 [refmet: oleamide_lp_b],oleamide_lp_b,unclassified_no_refmet_match,1.4003643,log2fc,0.10432503,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pge2,pge2,Fatty Acyls,-1.3405731,log2fc,0.10007679,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
resolvin d2,resolvin d2,Fatty Acyls,1.3343513,log2fc,0.18966958,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tauroursodeoxycholate [refmet: tauroursodeoxycholic acid],tauroursodeoxycholic acid,Sterol Lipids,-1.2169834,log2fc,0.02101034,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cholate [refmet: cholic acid],cholic acid,Sterol Lipids,-1.2155818,log2fc,0.5082861,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tauro-alpha-muricholate + tauro-beta-muricholiate [refmet: tauromuricholic acid],tauromuricholic acid,Sterol Lipids,-1.2136961,log2fc,0.01789289,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
resolvin d1,resolvin d1,Fatty Acyls,1.1975523,log2fc,0.5079723,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
taurohyodeoxycholate [refmet: taurohyodeoxycholic acid],taurohyodeoxycholic acid,Sterol Lipids,-1.1974362,log2fc,0.03113622,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-40:7)_feature4 [refmet: pc(o-40:7)_lp_d],pc(o-40:7)_lp_d,unclassified_no_refmet_match,-1.1826018,log2fc,0.057270028,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(10:0) [refmet: capric acid],capric acid,Fatty Acyls,1.0944095,log2fc,0.08836934,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
erucamide_feature2 [refmet: erucamide_lp_b],erucamide_lp_b,unclassified_no_refmet_match,1.0820146,log2fc,0.2084336,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(54:4)>tg(18:1_18:1_18:2)_and_tg(18:0_18:2_18:2)_m+nh3_feature3 [refmet: tg(54:4)_lp_c],tg(54:4)_lp_c,unclassified_no_refmet_match,1.0313509,log2fc,0.13339344,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
deoxyguanosine,deoxyguanosine,Nucleic acids,-0.9645183,log2fc,0.12440664,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tauro-alpha-muricholate [refmet: tauro-alpha-muricholic acid],tauro-alpha-muricholic acid,Sterol Lipids,-0.96057546,log2fc,0.057501193,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(15:0)_feature1 [refmet: car(15:0)_lp_a],car(15:0)_lp_a,unclassified_no_refmet_match,0.95833665,log2fc,0.116147354,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(50:4)>tg(16:1_16:1_18:2)_m+nh3_feature2 [refmet: tg(16:1_16:1_18:2)_lp_b],tg(16:1_16:1_18:2)_lp_b,unclassified_no_refmet_match,0.92645144,log2fc,0.02904338,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(40:6)_feature1 [refmet: pc(40:6)_lp_a],pc(40:6)_lp_a,unclassified_no_refmet_match,-0.9122961,log2fc,0.274654,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
histamine,histamine,Alkaloids,0.8974465,log2fc,0.3568206,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
taurochenodeoxycholate [refmet: taurochenodeoxycholic acid],taurochenodeoxycholic acid,Sterol Lipids,-0.89588755,log2fc,0.13243574,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ltb4,ltb4,Fatty Acyls,0.8908169,log2fc,0.4650022,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(60:4)_m+nh3_feature1 [refmet: tg(60:4)_lp_a],tg(60:4)_lp_a,unclassified_no_refmet_match,0.88778585,log2fc,0.08819777,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sphingosine [source metabolite label NA],sphingosine,Sphingolipids,-0.88771766,log2fc,0.1817061,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(16:2)_feature1 [refmet: car(16:2)_lp_a],car(16:2)_lp_a,unclassified_no_refmet_match,-0.8419618,log2fc,0.02500721,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(50:4)>tg(16:1_16:1_18:2)_and_tg(16:1_16:1_18:2)_m+nh3_feature2 [refmet: tg(50:4)_lp_b],tg(50:4)_lp_b,unclassified_no_refmet_match,-0.82834864,log2fc,0.19764432,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
2-hydroxybutyrate [refmet: 2-hydroxybutyric acid],2-hydroxybutyric acid,Fatty Acyls,0.8042691,log2fc,0.20266154,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ursodeoxycholate [refmet: ursodeoxycholic acid],ursodeoxycholic acid,Sterol Lipids,-0.79265285,log2fc,0.28017497,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(38:7)_feature1 [refmet: pc(38:7)_lp_a],pc(38:7)_lp_a,unclassified_no_refmet_match,0.7689795,log2fc,0.03133879,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:2)_m+nh3_feature1 [refmet: tg(56:2)_lp_a],tg(56:2)_lp_a,unclassified_no_refmet_match,0.76533335,log2fc,0.040874656,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
phenylacetate [refmet: phenylacetic acid],phenylacetic acid,Organic acids,0.76319665,log2fc,0.19845027,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(20:4) [source metabolite label NA],car(20:4),unclassified_no_refmet_match,-0.7482786,log2fc,0.07067451,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(50:5)_m+nh3_feature2 [refmet: tg(50:5)_lp_b],tg(50:5)_lp_b,unclassified_no_refmet_match,0.7389908,log2fc,0.05697141,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
3-hydroxybutyrate [refmet: 3-hydroxybutyric acid],3-hydroxybutyric acid,Fatty Acyls,0.73747087,log2fc,0.26086843,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(16:1)_feature1 [refmet: car(16:1)_lp_a],car(16:1)_lp_a,unclassified_no_refmet_match,-0.7329607,log2fc,0.028630907,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
udp-n-acetylglucosamine,udp-n-acetylglucosamine,Nucleic acids,-0.70985675,log2fc,0.21094216,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(38:5)>pc(16:0_22:5)_m+h2co2_feature2 [refmet: pc(16:0_22:5)_ln_b],pc(16:0_22:5)_ln_b,unclassified_no_refmet_match,0.7031338,log2fc,0.1200734,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oleamide_feature1 [refmet: oleamide_lp_a],oleamide_lp_a,unclassified_no_refmet_match,0.70171666,log2fc,0.07091192,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(55:2)>tg(18:1_18:1_19:0)_m+nh3_feature1 [refmet: tg(18:1_18:1_19:0)_lp_a],tg(18:1_18:1_19:0)_lp_a,unclassified_no_refmet_match,0.69566613,log2fc,0.08417792,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oxidized glutathione,oxidized glutathione,Organic acids,-0.6952357,log2fc,0.3983919,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(39:5)_feature6 [refmet: pc(39:5)_lp_f],pc(39:5)_lp_f,unclassified_no_refmet_match,-0.68915576,log2fc,0.46191004,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c16-oh carnitine [refmet: car(16:0(oh))],car(16:0(oh)),unclassified_no_refmet_match,-0.68097925,log2fc,0.052874204,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(54:7)>tg(18:2_18:2_18:3)_m+nh3_feature2 [refmet: tg(18:2_18:2_18:3)_lp_b],tg(18:2_18:2_18:3)_lp_b,unclassified_no_refmet_match,0.67170745,log2fc,0.29182497,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
kynurenine,kynurenine,Organic acids,-0.66631085,log2fc,0.007366924,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(38:5)_feature2 [refmet: pc(38:5)_lp_b],pc(38:5)_lp_b,unclassified_no_refmet_match,0.65767395,log2fc,0.09737041,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d43:1)_feature2 [refmet: sm(d43:1)_lp_b],sm(d43:1)_lp_b,unclassified_no_refmet_match,-0.6557356,log2fc,0.14052746,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oleoyl-ea,oleoyl-ea,Fatty Acyls,-0.65051466,log2fc,0.28382596,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
corticosterone_feature1 [refmet: corticosterone],corticosterone,Sterol Lipids,-0.63856983,log2fc,0.041945368,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(14:1-oh)_feature1 [refmet: car(14:1(oh))],car(14:1(oh)),unclassified_no_refmet_match,-0.6359223,log2fc,0.083750635,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d42:2)_feature1 [refmet: sm(d42:2)_lp_a],sm(d42:2)_lp_a,unclassified_no_refmet_match,-0.6347218,log2fc,0.012016363,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ps(38:4)>ps(18:0_20:4)_feature2 [refmet: ps(18:0_20:4)_ln_b],ps(18:0_20:4)_ln_b,unclassified_no_refmet_match,-0.6282805,log2fc,0.39672837,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d36:3)_feature1 [refmet: sm(d36:3)_lp_a],sm(d36:3)_lp_a,unclassified_no_refmet_match,-0.62160224,log2fc,0.03200449,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d40:1)_feature1 [refmet: sm(d40:1)_lp_a],sm(d40:1)_lp_a,unclassified_no_refmet_match,-0.61384624,log2fc,0.015208831,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fumaric acid [source metabolite label NA],fumaric acid,Organic acids,-0.60788757,log2fc,0.06706813,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
phenylacetylglutamine [refmet: alpha-n-phenylacetylglutamine],alpha-n-phenylacetylglutamine,Organic acids,0.5999422,log2fc,0.054018296,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
taurodeoxycholate [refmet: taurodeoxycholic acid],taurodeoxycholic acid,Sterol Lipids,-0.5988954,log2fc,0.26939726,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:2)_m+nh3_feature2 [refmet: tg(56:2)_lp_b],tg(56:2)_lp_b,unclassified_no_refmet_match,0.5988069,log2fc,0.07162635,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
deoxycholic acid [source metabolite label NA],deoxycholic acid,Sterol Lipids,-0.5960556,log2fc,0.23469922,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
mg(18:1)_a_b [refmet: mg(18:1)],mg(18:1),unclassified_no_refmet_match,-0.58913887,log2fc,0.08586855,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
mg(16:0),mg(16:0),unclassified_no_refmet_match,0.5880028,log2fc,0.05936105,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oleamide,oleamide,Fatty Acyls,0.58762944,log2fc,0.13993558,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:1)_m+nh3_feature1 [refmet: tg(56:1)_lp_a],tg(56:1)_lp_a,unclassified_no_refmet_match,0.58551294,log2fc,0.03452402,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
xanthine,xanthine,Nucleic acids,0.56470716,log2fc,0.36587226,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
"8,9-dihetre","8,9-dihetre",Fatty Acyls,0.5596191,log2fc,0.17138425,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(58:5)_m+nh3_feature5 [refmet: tg(58:5)_lp_e],tg(58:5)_lp_e,unclassified_no_refmet_match,0.5577428,log2fc,0.23737356,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:3)>tg(18:1_18:1_20:1)_and_tg(18:1_18:2_20:0)_and_tg(18:0_18:2_20:1)_and_tg(16:0_18:1_22:2)_m+nh3_feature3 [refmet: tg(56:3)_lp_c],tg(56:3)_lp_c,unclassified_no_refmet_match,0.5539439,log2fc,0.08311195,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(39:6)_feature5 [refmet: pc(39:6)_lp_e],pc(39:6)_lp_e,unclassified_no_refmet_match,0.55347085,log2fc,0.110799685,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-36:4)_feature2 [refmet: pc(o-36:4)_lp_b],pc(o-36:4)_lp_b,unclassified_no_refmet_match,0.54794294,log2fc,0.22388265,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(58:2)_m+nh3_feature2 [refmet: tg(58:2)_lp_b],tg(58:2)_lp_b,unclassified_no_refmet_match,0.54737616,log2fc,0.0964269,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ps(38:4)>ps(18:0_20:4)_feature2 [refmet: ps(18:0_20:4)_lp_b],ps(18:0_20:4)_lp_b,unclassified_no_refmet_match,-0.533235,log2fc,0.48213872,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d36:1)_m+h2co2_feature1 [refmet: cer(d36:1)],cer(d36:1),unclassified_no_refmet_match,-0.5324968,log2fc,0.02338478,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
alpha-amino-n-butyric-acid [refmet: 2-aminobutyric acid],2-aminobutyric acid,Organic acids,-0.53119,log2fc,0.2718868,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
