study_id,study_title,species,analysis_type,number_of_samples,submission_date,release_date,institute,license,license_url,revision_comment,revision_datetime,revision_no,study_url,version
ST004571,Metabolomic signatures of Cardiovascular Disease Patients in High-Altitude Environments,Homo sapiens,LC-MS,49,2026-01-27,2026-02-06,Macao Polytechnic University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004572,Metabolomics analysis of granulocytic myeloid-derived suppressor cells,Mus musculus,LC-MS,16,2026-01-28,2026-02-06,University of Nebraska Medical Center,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004573,13C3-Homocarnitine Isotope Tracing in Huh7 Cells,Homo sapiens,LC-MS,260,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004574,13C3-Homocarnitine Isotope Tracing with High Concentrations in Huh7 Cells,Homo sapiens,LC-MS,246,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004575,13C3-Homocarnitine Isotope Tracing in AC16 Cells,Homo sapiens,LC-MS,225,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004576,Separation of acyl-homocarnitines/acyl-carnitines and related betaines,,LC-MS,41,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004577,"Measurement of acyl-homocarnitines, acyl-carnitines, and related species in mouse heart tissue",Mus musculus,LC-MS,37,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004578,Energy-resolved mass spectrometry of isomeric acyl-homocarnitines and acyl-carnitines,,LC-MS,36,2026-01-29,2026-02-23,Emory University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004579,The Metabolic Awakening of Barley Seedlings: A Time-Resolved View of how Germination Shapes Tissue-Specific Metabolic Networks,Hordeum vulgare,LC-MS,210,2026-01-29,2026-01-30,University of Johannesburg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004581,"Impact of maternal HIV infection on the gut microbiota microbiome and metabolome of maternal-infant populations mothers and infants: The PRACHITi Cohort in Pune, India",Homo sapiens,LC-MS,100,2026-01-30,2026-02-16,Columbia University - Medical Center,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004582,"Cysteine boosts fitness to hypoxia by promoting sulphur and carbon metabolism reprograming, in ovarian cancer",Homo sapiens,NMR,24,2026-01-30,2026-02-16,ITQB NOVA,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004583,Selection of cell-derived signals: a new strategy using cell lines and correlation analyses in CD3+ cells.,Homo sapiens,LC-MS,30,2026-01-30,2026-02-02,Universidad CEU San Pablo,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004584,Effect of serum content after anaphylaxis on the lipidomics profile of endothelial cells.,Homo sapiens,LC-MS,60,2026-01-30,2026-02-02,Universidad CEU San Pablo,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004585,Metabolomic Profiling of Soybean Root Responses to No-Tillage and Conventional Tillage Practices,Glycine max,LC-MS,50,2026-01-30,2026-02-23,Northwest A&F University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004587,Characterization of leached molecules from pristine and weathered polyethylene.,,LC-MS,27,2026-01-30,2026-02-01,UIB,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004592,Acyl-CoA–binding protein (ACBP): a poor-prognosis biomarker in sepsis and a target for disease mitigation - Kidney,Mus musculus,GC-MS/LC-MS,350,2026-02-02,2026-02-02,INSERM,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004593,Acyl-CoA–binding protein (ACBP): a poor-prognosis biomarker in sepsis and a target for disease mitigation - Liver,Mus musculus,GC-MS/LC-MS,348,2026-02-02,2026-02-02,INSERM,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004594,Acyl-CoA–binding protein (ACBP): a poor-prognosis biomarker in sepsis and a target for disease mitigation - Plasma,Mus musculus,GC-MS/LC-MS,341,2026-02-02,2026-02-02,INSERM,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004595,Acyl-CoA–binding protein (ACBP): a poor-prognosis biomarker in sepsis and a target for disease mitigation - Spleen,Mus musculus,GC-MS/LC-MS,349,2026-02-02,2026-02-02,INSERM,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004596,Metabolomics in low glucose retention HSCs treated with high levles of glucose.,Mus musculus,LC-MS,19,2026-02-02,2026-07-27,University of Colorado Anschutz Medical Campus,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004597,Muribaculum-Driven Imbalance of Tryptophan/Kynurenine Metabolism in ASD-Like Behaviors of Offspring Induced by Maternal Triclosan Exposure in Mice,Mus musculus,LC-MS,8,2026-02-03,2026-02-09,Ningxia Medical University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004598,Investigation of storage conditions and quality control markers for metabolites and lipids in human feces,Homo sapiens,GC-MS/LC-MS,42,2026-02-03,2026-03-02,"Otsuka Pharmaceutical Co., Ltd.",CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004599,Cross-organ multi-omics profiling of microbiome and metabolome along the gut–liver axis in MASH model mice induced by Western diet and MC4R knockout,Mus musculus,GC-MS/LC-MS,112,2026-02-03,2026-03-02,"Axcelead Drug Discovery Partners, Inc.",CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004602,"SNH-119014, a novel pyruvate kinase activator, enhances ATP production in red blood cells from patients with β-thalassemia major",Homo sapiens,LC-MS,120,2026-02-03,2026-03-02,The First Affiliated Hospital of Guangxi Medical University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004603,The effects of chemotherapy on brain regions: implications for chemobrain revealed through metabolomic profiling,Rattus norvegicus,LC-MS,120,2026-02-04,2026-02-25,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004604,Untargeted lipidomics analysis of A549 cells under methionine-replete and methionine-depleted conditions,Homo sapiens,LC-MS,16,2026-02-05,2026-02-11,Korea Basic Science Institute,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004605,Metabolic Alterations Associated with the Neuroprotective Effect of Edaravone against Heat Stress in the Cerebral Cortex,Rattus norvegicus,LC-MS,30,2026-02-04,2026-08-02,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004606,Metabolomic and Lipidomic Mass Spectrometry-Based Strategies to Evaluate Treatment Effects on Cystic Fibrosis Patients,Homo sapiens,LC-MS,216,2026-02-04,2026-02-06,Université de Sherbrooke,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004607,Longitudinal NMR-Based Metabolomic and Immune Profiling of Perfluorooctanoic Acid (PFOA) Exposure in a SARS-CoV-2–Infected Ferret Model,Mustela putorius furo,NMR,180,2026-02-05,2026-02-25,University of Georgia,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004608,"Untargeted Metabolic Profiling of HCT-116 cells Treated with 5-Fluorouracil, Irinotecan, and Their Combination",Homo sapiens,LC-MS,32,2026-02-05,2026-08-02,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004609,"Untargeted Metabolic Profiling of HT-29 Cells Treated with 5-Fluorouracil, Irinotecan, and Their Combination",Homo sapiens,LC-MS,32,2026-02-05,2026-08-02,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004610,Untargeted metabolomics reveal Edaravone’s protective modulation of heat-stress-induced brain metabolic disturbances in hippocampus,Rattus norvegicus,LC-MS,30,2026-02-05,2026-08-02,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004611,Targeted metabolomics of plasma samples from metastatic renal cell carcinoma (mRCC) patients treated with fecal microbiota transplantation (FMT).,Homo sapiens,LC-MS,198,2026-02-05,2026-02-06,National Research Council Canada,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004612,Untargeted lipidomics analysis of H1299 cells under methionine-replete and methionine-depleted conditions,Homo sapiens,LC-MS,16,2026-02-05,2026-02-11,Korea Basic Science Institute,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004615,Multi-omics analyses reveal key immunological and metabolic determinants of mortality in HIV-associated Pneumocystis pneumonia,Homo sapiens,LC-MS,47,2026-02-06,2026-02-10,Imperial College London,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004616,Lineage-tailored Extracellular Vesicles from Human Retinal Ganglion-like cells drive Metabolic Reprogramming and Bioenergetic Recovery in Preclinical Glaucomatous Degeneration,Homo sapiens,LC-MS,16,2026-02-06,2026-03-02,National Institutes of Health,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004617,Discovery of the biosynthetic gene cluster for the fuscazines using tRNA-deacylase directed discovery of biosynthetic gene clusters,Escherichia coli,LC-MS,21,2026-02-07,2026-03-02,"University of California, Berkeley",CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004618,Dynamic changes in methionine metabolism induced by cystine deficiency.,Homo sapiens,LC-MS,48,2026-02-09,2026-02-10,Korea University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004619,Metabolomics-Guided Discovery of Chlorinated Chaetoviridin-Type Azaphilones,Chaetomium globosum,LC-MS,6,2026-02-10,2026-08-02,Third Institute of Oceanography,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004620,Untargeted metabolomics reveal Edaravone’s protective modulation of heat-stress-induced brain metabolic disturbances in cerebellum,Rattus norvegicus,LC-MS,30,2026-02-10,2026-08-02,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004621,Untargeted Metabolomic Profiling of Cisplatin–5-Fluorouracil Combination Therapy in MKN-45 gastric cell line,Homo sapiens,LC-MS,32,2026-02-10,2026-08-04,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004622,Untargeted Metabolomic Profiling of AGS Gastric Cells Treated with a Cisplatin–5-Fluorouracil Combination,Homo sapiens,LC-MS,32,2026-02-10,2026-08-04,Sharjah Institute for Medical Research,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004624,Lipidomic profiling of PI3Kδ inhibition in human pancreatic ductal adenocarcinoma cells,Homo sapiens,MS(Dir. Inf.),6,2026-02-11,2026-03-04,University of Bern,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004625,Metabolomic study in TAZ/AKT-induced cholangiocarcinoma in C57BL/6J mice,Mus musculus,LC-MS,28,2026-02-11,2026-07-08,Center for Applied Medical Research (CIMA) University of Navarra,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004626,Benchmarking Data for Untargeted Mass Spectrometry-Based Metabolomics: LC (Reverse Phase)-TOF MS (Negative),Homo sapiens,LC-MS,374,2026-02-12,2026-03-06,Colorado State University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004627,Impact of phosphatidylcholine biosynthesis manipulation on the C. elegans phospholipidome,Caenorhabditis elegans,LC-MS,108,2026-02-12,2026-02-16,University of Graz,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004628,Active brown adipose tissue is associated with reduced arterial inflammation and improved atherogenic systemic profile in individuals with obesity,Homo sapiens,LC-MS,130,2026-02-13,2026-05-01,University of Vienna,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004629,Characterization of leached molecules from pristine and weathered polyethylene - Study 2,,LC-MS,27,2026-02-13,2026-03-06,University of the Balearic Islands,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004630,Altered Gut Microbiota and Metabolites in Children with Non-organic Anorexia: A Multi-omics Integration Study,Homo sapiens,LC-MS,20,2026-02-13,2026-03-03,Shanghai Jiao Tong University School of Medicine,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004632,Effects of Short-Term 5-MeO-DiPT Exposure on the Brain Metabolome of Zebrafish (Danio rerio),Danio rerio,LC-MS,37,2026-02-13,2026-03-03,Zhejiang Police College,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004636,Nutritional Pressure from Serum Amplifies Dysbiotic Features in an Oral Microbiome Synthetic Community,Mixed bacterial community,LC-MS,21,2026-02-13,2026-08-02,University at Buffalo,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004637,The metabolic and anatomical complexity of root microhabitats modulate their interaction with the microbiota: Duckweed Plant Exudate analysis,Lemnoideae,LC-MS,30,2026-02-18,2026-08-10,University of Nottingham,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004639,Multi-omics analyses of E. coli strains that synthesized the non-natural cofactor nicotinamide cytosine dinucleotide,Escherichia coli,LC-MS,18,2026-02-18,2026-02-23,Dalian University of Technology,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004640,Plasmodium falciparum quinine resistance is multifactorial and includes a role for the drug/metabolite transporters PfCRT and DMT1,Plasmodium falciparum,LC-MS,126,2026-02-18,2026-03-03,Pennsylvania State University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004641,Impact of a ketogenic diet on TCA cycle and related metabolites in a PDAC mouse model.,Mus musculus,LC-MS,8,2026-02-19,2026-03-02,Case Western Reserve University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
ST004642,Ketogenic-like media enhances glutamine utilization in PDAC cells,Homo sapiens,LC-MS,18,2026-02-19,2026-03-02,Case Western Reserve University,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,-,-,1,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004,1
