metabolite,refmet_name,log2fc,p_value,fdr,platform,neg_log10_p
Lysine [metab-t-amines],Lysine,-0.0277131461697921,0.15818647425569,0.177360592347289,metab-t-amines,0.8008306536275038
Hordenine [metab-u-hilicpos],Hordenine,-0.463251103708187,0.159112670510933,0.235972180842485,metab-u-hilicpos,0.798295235099631
Sphingosine [metab-u-rppos],Sphingosine,-0.156507110002721,0.16312090341853,0.259887541039692,metab-u-rppos,0.7874903819540707
PE(35:3)>PE(17:0_18:3) [metab-u-lrpneg],PE(35:3)>PE(17:0_18:3),-0.274797425174533,0.163311452148193,0.324118619521029,metab-u-lrpneg,0.7869833594741334
SM(d43:1) [metab-u-lrpneg],SM(d43:1),-0.31916342175931,0.163853324259708,0.324118619521029,metab-u-lrpneg,0.7855447432165916
HexCer(d34:1)>HexCer(d18:1/16:0) [metab-u-lrppos],HexCer(d34:1)>HexCer(d18:1/16:0),0.0416839434874809,0.164645191539594,0.253020919351288,metab-u-lrppos,0.7834509483308446
Thyroxine [metab-u-hilicpos],Thyroxine,0.085463794591103,0.165169294416952,0.243920898927989,metab-u-hilicpos,0.7820706864632283
PC(O-38:5)_isomer5 [metab-u-lrppos],PC(O-38:5)_isomer5,0.0393089105921618,0.166584278470243,0.255374920784456,metab-u-lrppos,0.7783659878980116
N-Acetylserotonin [metab-u-rppos],N-Acetylserotonin,-0.340480767074759,0.166736202522417,0.260118775030778,metab-u-rppos,0.7779700939409404
LPC(20:0)_rp_b [metab-u-rppos],LPC(20:0)_rp_b,-0.0872040583107214,0.167104019203064,0.260118775030778,metab-u-rppos,0.7770131042854208
PE(38:4)>PE(18:0_20:4)_isomer1 [metab-u-lrpneg],PE(38:4)>PE(18:0_20:4)_isomer1,0.302936367426707,0.167773019889801,0.329467307174898,metab-u-lrpneg,0.7752778781621407
Thyroxine [metab-u-rppos],Thyroxine,-0.0577259194412143,0.168281798142521,0.260118775030778,metab-u-rppos,0.7739628560607797
N-Acetylglutamic acid [metab-u-rppos],N-Acetylglutamic acid,-0.0973777404245268,0.168800481668909,0.260118775030778,metab-u-rppos,0.7726263184576929
PC(O-34:2)>PC(O-16:1/18:1) [metab-u-lrpneg],PC(O-34:2)>PC(O-16:1/18:1),-0.150386317447129,0.169742593244312,0.33093699833963,metab-u-lrpneg,0.7702091671700179
1-Methylxanthine [metab-u-rpneg],1-Methylxanthine,-0.250981376355611,0.170829916278877,0.23869385562254,metab-u-rpneg,0.7674360719542318
PC(O-37:5)_isomer1 [metab-u-lrppos],PC(O-37:5)_isomer1,0.07737329142833,0.171722470392042,0.262609729111733,metab-u-lrppos,0.765172872406
Urocanic acid [metab-u-rppos],Urocanic acid,0.215956010886229,0.172460132787291,0.263597601333421,metab-u-rppos,0.7633112838461608
PC(37:4)_isomer3 [metab-u-lrppos],PC(37:4)_isomer3,0.0903723457889534,0.173799763653291,0.265139785427284,metab-u-lrppos,0.759950818475047
Asparagine [metab-u-ionpneg],Asparagine,-0.062597276462391,0.174157309305107,0.247060369014221,metab-u-ionpneg,0.7590582936762605
Hex2Cer(d42:1)>Hex2Cer(d18:1/24:0) [metab-u-lrppos],Hex2Cer(d42:1)>Hex2Cer(d18:1/24:0),0.0636231380636652,0.175348774655949,0.266853596381747,metab-u-lrppos,0.7560972646385902
TG(48:4)_isomer1 [metab-u-lrppos],TG(48:4)_isomer1,-0.130821628535493,0.175846397903145,0.266962933378382,metab-u-lrppos,0.7548665234903986
FA 16:2;O2_isomer2 [metab-u-lrpneg],FA 16:2;O2_isomer2,-0.161042276344773,0.177662210869994,0.343903279612631,metab-u-lrpneg,0.7504049377315922
Lysine [metab-u-hilicpos],Lysine,0.0337095121651068,0.179539791114697,0.262138055443947,metab-u-hilicpos,0.745839284431549
DG 36:2 [metab-u-hilicpos],DG 36:2,0.101568032623813,0.179578796848616,0.262138055443947,metab-u-hilicpos,0.7457449424752259
PE(36:1)>PE(18:0_18:1) [metab-u-lrpneg],PE(36:1)>PE(18:0_18:1),-0.312625461575333,0.179669450742963,0.344118730860819,metab-u-lrpneg,0.7455257598505225
PC(36:2) [metab-u-rppos],PC(36:2),0.0418980764431751,0.180178498189059,0.27317385209309,metab-u-rppos,0.7442970373026163
FA 18:2;O_isomer2 [metab-u-lrpneg],FA 18:2;O_isomer2,-0.195327287304004,0.180313135727809,0.344118730860819,metab-u-lrpneg,0.7439726339747521
N-Acetylaspartic acid [metab-u-hilicpos],N-Acetylaspartic acid,0.32556508169462,0.180495471477561,0.262138055443947,metab-u-hilicpos,0.7435336898080631
Niacinamide [metab-u-hilicpos],Niacinamide,0.171276832622009,0.180500775319975,0.262138055443947,metab-u-hilicpos,0.7435209282931505
PE(O-38:5)>PE(O-16:1/22:4) [metab-u-lrppos],PE(O-38:5)>PE(O-16:1/22:4),-0.080841619298873,0.183263056866827,0.277550571631644,metab-u-lrppos,0.7369250735861177
TG(54:5) [metab-u-lrppos],TG(54:5),-0.102267075872284,0.185153340999349,0.279294722333265,metab-u-lrppos,0.7324684469173194
PS(36:1) [metab-u-lrppos],PS(36:1),-0.203351038082939,0.185305589299263,0.279294722333265,metab-u-lrppos,0.7321114810307038
MG(16:0) [metab-u-rppos],MG(16:0),0.179859195530923,0.185477849796898,0.278958686094535,metab-u-rppos,0.7317079474255481
PC(O-36:5)_isomer1 [metab-u-lrppos],PC(O-36:5)_isomer1,-0.0435048143236187,0.18623523525268,0.280022763797195,metab-u-lrppos,0.7299381481230944
UDP-glucose [metab-u-ionpneg],UDP-glucose,-0.212382515063727,0.186814727421544,0.256917845669922,metab-u-ionpneg,0.7285888894239726
DG(18:1_18:1) [metab-u-rppos],DG(18:1_18:1),-0.0919044081607687,0.18711431760001,0.279186442133348,metab-u-rppos,0.7278929799143352
PC(44:5) [metab-u-lrppos],PC(44:5),-0.0885184983489893,0.187627143519066,0.281440715278599,metab-u-lrppos,0.7267043331860635
PC(O-37:4)_isomer1 [metab-u-lrppos],PC(O-37:4)_isomer1,-0.0329981563825221,0.188421729963221,0.28195805414544,metab-u-lrppos,0.7248690131200017
4-Aminohippuric acid [metab-u-hilicpos],4-Aminohippuric acid,-0.0883062541212727,0.188616024926669,0.272791771588158,metab-u-hilicpos,0.7244214121205689
UDP-glucuronic acid [metab-u-ionpneg],UDP-glucuronic acid,-0.244262386515192,0.18952955828109,0.256917845669922,metab-u-ionpneg,0.7223230495623145
PE(O-38:4)>PE(O-18:0/20:4)_and_PE(O-18:2/20:2)_isomer2 [metab-u-lrpneg],PE(O-38:4)>PE(O-18:0/20:4)_and_PE(O-18:2/20:2)_isomer2,0.274790420885665,0.190612492865143,0.36123066829688,metab-u-lrpneg,0.7198486388257469
C16 Sphinganine [metab-u-rppos],C16 Sphinganine,0.0459643536574497,0.192197516830936,0.284512859560756,metab-u-rppos,0.7162522276642928
PC(O-36:4)_isomer3 [metab-u-lrppos],PC(O-36:4)_isomer3,0.140657599086186,0.193860457116599,0.288780057313864,metab-u-lrppos,0.7125107675453621
PS(38:4) [metab-u-lrppos],PS(38:4),-0.199656068966309,0.19390176097151,0.288780057313864,metab-u-lrppos,0.7124182467400837
Monoethylhexyl phthalic acid [metab-u-rppos],Monoethylhexyl phthalic acid,0.135825334503888,0.195215421303457,0.286722650039452,metab-u-rppos,0.7094858776403636
LPC 22:5 [metab-u-hilicpos],LPC 22:5,0.0756381023306965,0.195833104445259,0.282064142205106,metab-u-hilicpos,0.7081138913753051
Taurine [metab-u-ionpneg],Taurine,-0.0992140716621002,0.195870213100769,0.259740934764063,metab-u-ionpneg,0.7080316041765752
PC(O-38:6)>PC(O-16:1/22:5) [metab-u-lrpneg],PC(O-38:6)>PC(O-16:1/22:5),0.189560748251658,0.195879521936472,0.368634378088777,metab-u-lrpneg,0.7080109645915649
PC(42:8)_isomer1 [metab-u-lrppos],PC(42:8)_isomer1,0.227782174110693,0.197221580321507,0.29302827218385,metab-u-lrppos,0.7050455655521726
LPC(17:0) [metab-u-lrppos],LPC(17:0),-0.0923193626220105,0.199253245770881,0.294856079834068,metab-u-lrppos,0.7005945953576872
DG(36:2) [metab-u-lrppos],DG(36:2),-0.0680622248008085,0.199473817621104,0.294856079834068,metab-u-lrppos,0.7001141005230921
FA 22:7;O [metab-u-lrpneg],FA 22:7;O,-0.111923965722829,0.199559985738684,0.372970731966782,metab-u-lrpneg,0.6999265357691912
SM(d39:2)_isomer1 [metab-u-lrppos],SM(d39:2)_isomer1,0.116158301381262,0.199862574050206,0.294856079834068,metab-u-lrppos,0.6992685235668196
Cerotic acid [metab-u-rpneg],Cerotic acid,0.0831944102205213,0.201636450615098,0.27793132382081,metab-u-rpneg,0.6954309560059772
ST 23:1;O4_isomer2 [metab-u-lrpneg],ST 23:1;O4_isomer2,-0.111549033977159,0.203745825287042,0.378185744197181,metab-u-lrpneg,0.6909112811076208
PC P-34:3 or PC O-34:4 [metab-u-hilicpos],PC P-34:3 or PC O-34:4,-0.117496351768954,0.205149921766209,0.294272428763005,metab-u-hilicpos,0.6879286443149589
PC(33:2) [metab-u-lrppos],PC(33:2),0.0549447166177082,0.205560062367144,0.301921383740379,metab-u-lrppos,0.6870612592214318
TG(56:3)_isomer2 [metab-u-lrppos],TG(56:3)_isomer2,-0.170593130373177,0.205614722260194,0.301921383740379,metab-u-lrppos,0.6869457925587843
PC(O-35:5)>PC(O-15:1/20:4) [metab-u-lrpneg],PC(O-35:5)>PC(O-15:1/20:4),-0.194855968410511,0.20595590059783,0.37903805621128,metab-u-lrpneg,0.6862257610740692
Fumaric acid [metab-u-ionpneg],Fumaric acid,-0.0590336237006426,0.20630906320583,0.267762826713949,metab-u-ionpneg,0.6854816929486993
N-Acetylmethionine [metab-u-rppos],N-Acetylmethionine,-0.0586785074342782,0.206967743532734,0.301627409179489,metab-u-rppos,0.684097335206547
SM(d38:1) [metab-u-lrpneg],SM(d38:1),0.0571502844365241,0.207002333281437,0.37903805621128,metab-u-lrpneg,0.6840247592506099
Hydroxyhexadecanoic acid [metab-u-rpneg],Hydroxyhexadecanoic acid,-0.167145727023868,0.207192304029673,0.281781533480355,metab-u-rpneg,0.6836263801020884
PE(40:7)>PE(18:1_22:6)_and_PE(18:0_22:7) [metab-u-lrpneg],PE(40:7)>PE(18:1_22:6)_and_PE(18:0_22:7),-0.273642959284082,0.208896193334923,0.379938714052108,metab-u-lrpneg,0.6800694739914499
3-Indolepropionic acid [metab-u-hilicpos],3-Indolepropionic acid,-0.276272667421313,0.20945737615209,0.299224823074414,metab-u-hilicpos,0.6789043411239859
Cinnamoylglycine [metab-u-hilicpos],Cinnamoylglycine,-0.119993906524599,0.212758844778899,0.302705673465913,metab-u-hilicpos,0.6721123764427884
AMP [metab-u-ionpneg],AMP,-0.232046324527897,0.213812436737225,0.268906125607015,metab-u-ionpneg,0.6699670369697954
PC(O-35:3)_isomer1 [metab-u-lrppos],PC(O-35:3)_isomer1,-0.0544285747958888,0.21438039021187,0.313643167532303,metab-u-lrppos,0.6688149429170992
Cer(d42:0)>Cer(d18:0/24:0)_isomer1 [metab-u-lrppos],Cer(d42:0)>Cer(d18:0/24:0)_isomer1,-0.0498889627710142,0.214597956732629,0.313643167532303,metab-u-lrppos,0.6683744174305002
Creatinine [metab-u-ionpneg],Creatinine,0.0393931029410695,0.216006559913832,0.268906125607015,metab-u-ionpneg,0.6655330595383337
SM(d36:3) [metab-u-rppos],SM(d36:3),0.0532612109014394,0.216545836736735,0.313158594665432,metab-u-rppos,0.6644501615053394
CE(20:5) [metab-u-lrppos],CE(20:5),0.0679965170866126,0.21701475627041,0.315846959590244,metab-u-lrppos,0.6635107345895942
PE(36:3) [metab-u-lrppos],PE(36:3),-0.289261972297499,0.217113300770965,0.315846959590244,metab-u-lrppos,0.6633135700301798
Cer(d43:1)>Cer(d18:1/25:0) [metab-u-lrppos],Cer(d43:1)>Cer(d18:1/25:0),0.0279443563447188,0.217867992489958,0.316211183544453,metab-u-lrppos,0.6618065683128642
PE 34:0 [metab-u-hilicpos],PE 34:0,0.0401808627547062,0.221394804491045,0.313717334299051,metab-u-hilicpos,0.6548325749990532
ST 27:1;O3_isomer2 [metab-u-lrpneg],ST 27:1;O3_isomer2,-0.146131085512799,0.223690338929442,0.404133878999193,metab-u-lrpneg,0.6503527724533812
PI(38:5)_isomer1 [metab-u-lrppos],PI(38:5)_isomer1,0.0328192052787024,0.2262589387551,0.327631303924822,metab-u-lrppos,0.6453942542207464
CAR(10:0(OH)) [metab-u-rppos],CAR(10:0(OH)),0.153285727050143,0.226673964969022,0.325303094764704,metab-u-rppos,0.6445983586542509
CAR(12:0) [metab-u-rppos],CAR(12:0),0.121019443344629,0.228585906481325,0.325561745594615,metab-u-rppos,0.6409505496453523
N-Acetylleucine [metab-u-rppos],N-Acetylleucine,-0.0944220434811012,0.230873169792939,0.326347037000545,metab-u-rppos,0.6366265343323316
LPE(20:0)>LPE(20:0/0:0)_and_LPE(0:0/20:0) [metab-u-lrpneg],LPE(20:0)>LPE(20:0/0:0)_and_LPE(0:0/20:0),-0.184548553384303,0.232203705195768,0.413026560876895,metab-u-lrpneg,0.634130854652406
FA 24:3 [metab-u-lrpneg],FA 24:3,0.128616074918241,0.232969555308188,0.413026560876895,metab-u-lrpneg,0.632700829298226
PC(32:0)>PC(16:0/16:0) [metab-u-lrpneg],PC(32:0)>PC(16:0/16:0),0.075685112969964,0.233184737321642,0.413026560876895,metab-u-lrpneg,0.6322998789298042
LPC 20:0 [metab-u-hilicpos],LPC 20:0,-0.084696605004849,0.235214612463548,0.331956106299362,metab-u-hilicpos,0.6285357016641007
LPC(22:0)>LPC(22:0/0:0)_and_LPC(0:0/22:0) [metab-u-lrppos],LPC(22:0)>LPC(22:0/0:0)_and_LPC(0:0/22:0),-0.0301742611243725,0.2352540804707,0.339871678468039,metab-u-lrppos,0.628462835018496
Octadecadienoic acid [metab-u-rpneg],Octadecadienoic acid,0.0882247224339068,0.237105024085349,0.318219900746126,metab-u-rpneg,0.6250592435358282
12(13)-EpMOE [metab-t-oxylipneg],12(13)-EpMOE,0.0022967305272894,0.238552895512986,0.602874333229105,metab-t-oxylipneg,0.6224153076832132
PE(40:5)>PE(18:0_22:5)_isomer1 [metab-u-lrpneg],PE(40:5)>PE(18:0_22:5)_isomer1,-0.517898133533038,0.241261361412348,0.419514253609772,metab-u-lrpneg,0.6175122258286979
FA 23:1 [metab-u-lrpneg],FA 23:1,-0.120442958944,0.241305221342086,0.419514253609772,metab-u-lrpneg,0.6174332807620686
FA 22:4;O2 [metab-u-lrpneg],FA 22:4;O2,0.0851296395568681,0.241813955856315,0.419514253609772,metab-u-lrpneg,0.6165186382292336
SM(d35:2) [metab-u-lrppos],SM(d35:2),0.0358344810521665,0.242070145485569,0.348914899355062,metab-u-lrppos,0.6160587688001976
FA 24:1 [metab-u-lrpneg],FA 24:1,0.276321305630749,0.243039622939979,0.419514253609772,metab-u-lrpneg,0.6143229172601462
LPC 22:4 [metab-u-hilicpos],LPC 22:4,0.07930607908302,0.244315600322732,0.343415502461672,metab-u-hilicpos,0.6120488010668131
SM(d42:3)_isomer1 [metab-u-lrppos],SM(d42:3)_isomer1,0.0429357597172491,0.244683709545345,0.351591451915933,metab-u-lrppos,0.611394943970943
PS(40:7) [metab-u-lrppos],PS(40:7),0.0357142419233121,0.245048587698984,0.351591451915933,metab-u-lrppos,0.610747796135663
PC(O-37:4)_isomer4 [metab-u-lrppos],PC(O-37:4)_isomer4,-0.0568451824876952,0.245944918813041,0.352071835835107,metab-u-lrppos,0.6091621454740462
N4-Acetylcytidine [metab-u-hilicpos],N4-Acetylcytidine,0.0403646658563481,0.24626435428153,0.344770095994141,metab-u-hilicpos,0.6085984458919829
Hydroxyphenyllactic acid [metab-u-rpneg],Hydroxyphenyllactic acid,-0.181733283467164,0.246507020748205,0.326541767744376,metab-u-rpneg,0.6081707071016248
CE(20:4) [metab-u-lrppos],CE(20:4),0.0476656098113359,0.247074087211673,0.352198763754987,metab-u-lrppos,0.6071728004137886
TG(48:0)>TG(16:0/16:0/16:0) [metab-u-lrppos],TG(48:0)>TG(16:0/16:0/16:0),-0.114368313137696,0.247157027196482,0.352198763754987,metab-u-lrppos,0.607027037117955
PC(40:5)>PC(18:0_22:5) [metab-u-lrpneg],PC(40:5)>PC(18:0_22:5),0.193756276678403,0.249071702537903,0.426510708679732,metab-u-lrpneg,0.6036756105996871
Inosine [metab-u-hilicpos],Inosine,0.261642036875642,0.249866931780982,0.348420024395792,metab-u-hilicpos,0.6022912160436901
PC(36:4)>PC(16:0_20:4) [metab-u-lrpneg],PC(36:4)>PC(16:0_20:4),0.0320882935276856,0.250240600295488,0.426510708679732,metab-u-lrpneg,0.601642226801571
LPC(19:0)>LPC(19:0/0:0) [metab-u-lrppos],LPC(19:0)>LPC(19:0/0:0),0.146370800889876,0.251181859902088,0.357122508296166,metab-u-lrppos,0.6000117281071874
ST 27:3;O3 [metab-u-lrpneg],ST 27:3;O3,-0.208741421375045,0.251972427774195,0.426778299542543,metab-u-lrpneg,0.5986469795385089
Mesobilirubinogen [metab-u-rppos],Mesobilirubinogen,0.158188224144922,0.25330331154933,0.35538076545727,metab-u-rppos,0.596359132443169
FA 17:2;O2 [metab-u-lrpneg],FA 17:2;O2,0.162155002857101,0.254734601238687,0.42758781474637,metab-u-lrpneg,0.5939120597226965
Serotonin [metab-u-rppos],Serotonin,-0.357488639941602,0.256102910915911,0.356647016682899,metab-u-rppos,0.591585485227264
PE P-35:2 or PE O-35:3 [metab-u-hilicpos],PE P-35:2 or PE O-35:3,-0.0620755470963399,0.2563178233187,0.355996976831528,metab-u-hilicpos,0.5912211936603512
PE(36:2)>PE(18:0_18:2)_isomer2 [metab-u-lrpneg],PE(36:2)>PE(18:0_18:2)_isomer2,-0.234743811142049,0.256325098754517,0.42758781474637,metab-u-lrpneg,0.5912088666331247
PC(34:4)_isomer1 [metab-u-lrppos],PC(34:4)_isomer1,-0.0641822157123144,0.256920860572246,0.364455609906784,metab-u-lrppos,0.5902006319593857
PC(O-32:2)>PC(O-14:0/18:2) [metab-u-lrpneg],PC(O-32:2)>PC(O-14:0/18:2),-0.23800350828747,0.257183814773647,0.42758781474637,metab-u-lrpneg,0.5897563661353351
GTP [metab-u-ionpneg],GTP,-0.198148756834629,0.25963733577083,0.3166344437104,metab-u-ionpneg,0.5856328559650532
Aspirin [metab-u-rpneg],Aspirin,-0.14891037644516,0.260267322500428,0.338072699026397,metab-u-rpneg,0.5845803557041185
PC(O-38:6)_isomer3 [metab-u-lrppos],PC(O-38:6)_isomer3,0.171489791534462,0.260806758959129,0.369132816856375,metab-u-lrppos,0.5836811577997156
LPE 17:0 [metab-u-hilicpos],LPE 17:0,-0.0652491717762977,0.261227443652846,0.36087515392138,metab-u-hilicpos,0.5829811995221265
Taurine [metab-u-hilicpos],Taurine,-0.0767011774904844,0.261892254560087,0.36087515392138,metab-u-hilicpos,0.5818773456051447
Docosenoic acid [metab-u-rpneg],Docosenoic acid,0.136472839018989,0.263484041670582,0.338072699026397,metab-u-rpneg,0.5792456833898947
SM(d32:2) [metab-u-lrppos],SM(d32:2),-0.0219749960122506,0.264613439026641,0.373602093698155,metab-u-lrppos,0.5773881029039992
Fructose 6-phosphate [metab-u-ionpneg],Fructose 6-phosphate,-0.160734516803011,0.264727157856236,0.3166344437104,metab-u-ionpneg,0.577201502967277
